Bar0, 0
Bar1, 0
Bar2, 1.1494252873563204
Bar3, 1.1494252873563204
Bar4, 1.1494252873563204
Bar5, 0
Bar6, 0.22988505747126242
Bar7, 1.1494252873563204
Bar8, 0.9195402298850497
Bar9, 3.218390804597699
Bar10, 0
Bar11, 0.22988505747126242
Bar12, 4.137931034482757
Bar13, 1.1494252873563204
Bar14, 1.1494252873563204
Bar15, 10.11494252873563
Bar16, 8.275862068965514
Bar17, 9.19540229885057
Bar18, 8.275862068965514
Bar19, 14.25287356321839
Bar20, 3.218390804597699
Bar21, 5.057471264367815
Bar22, 12.183908045977013
Bar23, 7.126436781609193
Bar24, 38.160919540229884
Bar25, 34.252873563218394
Bar26, 31.264367816091955
Bar27, 25.057471264367813
Bar28, 33.333333333333336
Bar29, 29.195402298850578
Bar30, 25.287356321839084
