13640.902743899838, 9.821035673706893
20046.90470259313, 1590.2474978582025
23300.297796902516, 1031.1450140162908
29108.941113483306, 949.6168827168855
34656.98805856678, 897.6584898228656
62868.75126210345, 144649.73156306488
64399.88584692683, 1819.9940707570458
66766.78934361726, 1197.2160747531434
73071.6610997268, 1983.0518399201908
92392.99546256434, 2072.3528676064498
99309.28098688059, 3285.5355559990335
104205.43340281729, 1223.4085038342962
113361.68324441275, 2125.7946079780077
122582.8295135911, 8319.511073619075
154995.7211945725, 3847.3638406829327
158770.55852562134, 6169.949958613848
199112.00714595968, 7938.744590029611
241907.63793566573, 102836.16260261126
347059.17565250216, 1192.9898874677658
497917.6037286885, 3207.0184354117837
531980.489896538, 1166.37581193658
668610.5218203515, 1775.3697600044045
1108227.0254343553, 734.756031686138
1169881.381363513, 1902.92102225262
1628669.4498761026, 1126485.5711361326
1771776.2333275331, 2721894.522576276
1904406.5290933622, 7585.055016235757
